world,type,neg_requests_rejected,contracts_signed,negs_failed,contracts_dropped,contracts_concluded,negs_timedout,breaches_received,neg_requests_received,contracts_nullified,negs_registered,negs_initiated,exceptions,negotiator_exceptions,neg_requests_sent,breaches_committed,contracts_executed,negs_succeeded,contracts_erred,contracts_breached,times
000020251205H113942142818qBUX_LitaAgentC-LitaAgentN-UHJB.01840e0d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,668,1867,5,336,0,0,2051,0,2051,697,[],[],697,0,329,183,0,0,1.7100101104006171e-06
000020251205H113942142818qBUX_LitaAgentC-LitaAgentN-UHJB.01840e0d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,1606,959,27,806,77,0,1520,0,1520,1050,[],[],1050,0,776,561,0,0,9.769864846020937e-07
000020251205H113942142818qBUX_LitaAgentC-LitaAgentN-UHJB.01840e0d,System,0,1356,0,0,687,0,0,0,0,0,0,[],[],0,0,678,0,0,0,3.8098369259387255e-07
000320251205H1139423651402d3f_Po-Pr-Km20.1050bbf8,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,870,58,20,437,7,0,355,0,355,116,[],[],116,0,415,297,0,0,4.910034476779401e-07
000320251205H1139423651402d3f_Po-Pr-Km20.1050bbf8,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,0,238,225,0,120,1,0,280,0,280,280,[],[],280,0,119,55,0,0,2.489978214725852e-07
000320251205H1139423651402d3f_Po-Pr-Km20.1050bbf8,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,0,416,100,4,209,16,0,239,0,239,0,[],[],0,0,204,139,0,0,3.3299875212833285e-07
000320251205H1139423651402d3f_Po-Pr-Km20.1050bbf8,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,182,215,0,92,36,0,239,0,239,0,[],[],0,0,91,24,0,0,2.5099870981648564e-07
000320251205H1139423651402d3f_Po-Pr-Km20.1050bbf8,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,800,297,0,402,138,0,560,0,560,560,[],[],560,0,400,263,0,0,4.809990059584379e-07
000320251205H1139423651402d3f_Po-Pr-Km20.1050bbf8,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.myagent.PonponAgent,0,172,215,0,86,88,0,239,0,239,0,[],[],0,0,86,24,0,0,8.149945642799139e-07
000320251205H1139423651402d3f_Po-Pr-Km20.1050bbf8,System,0,1074,0,0,544,0,0,0,0,0,0,[],[],0,0,537,0,0,0,5.249967216514051e-07
000120251205H113942213462aczN_L-X-KITw.05297446,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,2482,370,91,1244,161,0,1376,0,1376,826,[],[],826,0,1150,1006,0,0,1.2119999155402184e-06
000120251205H113942213462aczN_L-X-KITw.05297446,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,176,289,0,89,0,0,297,0,297,297,[],[],297,0,88,8,0,0,2.5999906938523054e-07
000120251205H113942213462aczN_L-X-KITw.05297446,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,0,558,98,6,280,72,0,297,0,297,297,[],[],297,0,273,199,0,0,1.243999577127397e-06
000120251205H113942213462aczN_L-X-KITw.05297446,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,662,457,2,331,188,0,788,0,788,0,[],[],0,0,329,331,0,0,2.270026016049087e-07
000120251205H113942213462aczN_L-X-KITw.05297446,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,728,371,0,366,30,0,594,0,594,594,[],[],594,0,364,223,0,0,5.589972715824842e-07
000120251205H113942213462aczN_L-X-KITw.05297446,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,2686,1357,35,1346,133,0,2458,0,2458,891,[],[],891,0,1308,1101,0,0,1.230990164913237e-06
000120251205H113942213462aczN_L-X-KITw.05297446,System,0,1556,0,0,788,0,0,0,0,0,0,[],[],0,0,778,0,0,0,4.949979484081268e-07
000320251205H1139423651402d3f_L-X-UNKd.11b6755b,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,836,80,13,420,5,0,360,0,360,120,[],[],120,0,405,280,0,0,4.7400681069120765e-07
000320251205H1139423651402d3f_L-X-UNKd.11b6755b,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,352,126,2,176,3,0,240,0,240,0,[],[],0,0,174,114,0,0,9.110008249990642e-07
000320251205H1139423651402d3f_L-X-UNKd.11b6755b,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,0,396,111,1,199,42,0,240,0,240,0,[],[],0,0,197,129,0,0,2.71997123491019e-07
000320251205H1139423651402d3f_L-X-UNKd.11b6755b,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,276,206,0,139,7,0,280,0,280,280,[],[],280,0,138,74,0,0,2.5100598577409983e-07
000320251205H1139423651402d3f_L-X-UNKd.11b6755b,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,188,213,0,95,33,0,240,0,240,0,[],[],0,0,94,27,0,0,2.5099870981648564e-07
000320251205H1139423651402d3f_L-X-UNKd.11b6755b,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,870,262,0,437,72,0,560,0,560,560,[],[],560,0,435,298,0,0,4.660032573156059e-07
000320251205H1139423651402d3f_L-X-UNKd.11b6755b,System,0,1074,0,0,544,0,0,0,0,0,0,[],[],0,0,537,0,0,0,4.629982868209481e-07
000320251205H1139423651402d3f_L-P-KxUl.107dc8b6,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,834,71,12,419,5,0,350,0,350,112,[],[],112,0,405,279,0,0,5.340043571777642e-07
000320251205H1139423651402d3f_L-P-KxUl.107dc8b6,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,124,238,0,62,0,0,238,0,238,0,[],[],0,0,62,0,0,0,8.530041668564081e-07
000320251205H1139423651402d3f_L-P-KxUl.107dc8b6,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,0,372,121,2,187,44,0,238,0,238,0,[],[],0,0,184,117,0,0,2.6499765226617455e-07
000320251205H1139423651402d3f_L-P-KxUl.107dc8b6,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,206,202,0,104,29,0,238,0,238,0,[],[],0,0,103,36,0,0,2.569940988905728e-07
000320251205H1139423651402d3f_L-P-KxUl.107dc8b6,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,764,315,0,384,65,0,560,0,560,560,[],[],560,0,382,245,0,0,4.990070010535419e-07
000320251205H1139423651402d3f_L-P-KxUl.107dc8b6,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,0,242,223,0,122,9,0,280,0,280,280,[],[],280,0,121,57,0,0,2.3800384951755404e-07
000320251205H1139423651402d3f_L-P-KxUl.107dc8b6,System,0,1074,0,0,544,0,0,0,0,0,0,[],[],0,0,537,0,0,0,5.57003659196198e-07
000320251205H1139423651402d3f_LitaAgentC-LitaAgentP-XYXy.104055d4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,722,142,8,363,2,0,365,0,365,124,[],[],124,0,353,223,0,0,5.00003807246685e-07
000320251205H1139423651402d3f_LitaAgentC-LitaAgentP-XYXy.104055d4,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,124,241,0,62,0,0,241,0,241,0,[],[],0,0,62,0,0,0,7.800044841133058e-07
000320251205H1139423651402d3f_LitaAgentC-LitaAgentP-XYXy.104055d4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,292,164,0,147,14,0,241,0,241,0,[],[],0,0,146,77,0,0,2.710003172978759e-07
000320251205H1139423651402d3f_LitaAgentC-LitaAgentP-XYXy.104055d4,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,128,280,0,65,0,0,280,0,280,280,[],[],280,0,64,0,0,0,2.3200118448585272e-07
000320251205H1139423651402d3f_LitaAgentC-LitaAgentP-XYXy.104055d4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,190,213,0,96,45,0,241,0,241,0,[],[],0,0,95,28,0,0,2.1600135369226336e-07
000320251205H1139423651402d3f_LitaAgentC-LitaAgentP-XYXy.104055d4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,682,356,0,343,61,0,560,0,560,560,[],[],560,0,341,204,0,0,5.010006134398282e-07
000320251205H1139423651402d3f_LitaAgentC-LitaAgentP-XYXy.104055d4,System,0,1074,0,0,544,0,0,0,0,0,0,[],[],0,0,537,0,0,0,5.060064722783864e-07
000420251205H113942444814iCAZ_L-P-O1pB.13744864,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,630,163,4,316,5,0,380,0,380,380,[],[],380,0,311,217,0,0,1.9299477571621537e-07
000420251205H113942444814iCAZ_L-P-O1pB.13744864,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,0,432,248,2,217,47,0,395,0,395,0,[],[],0,0,214,147,0,0,8.360002539120615e-07
000420251205H113942444814iCAZ_L-P-O1pB.13744864,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,492,249,1,247,1,0,395,0,395,0,[],[],0,0,245,146,0,0,2.1899904822930694e-07
000420251205H113942444814iCAZ_L-P-O1pB.13744864,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,592,692,0,298,45,0,795,0,795,400,[],[],400,0,296,103,0,0,4.0600571082904935e-07
000420251205H113942444814iCAZ_L-P-O1pB.13744864,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,1238,369,1,621,104,0,795,0,795,400,[],[],400,0,618,426,0,0,3.9099541027098894e-07
000420251205H113942444814iCAZ_L-P-O1pB.13744864,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,0,490,255,0,246,8,0,400,0,400,400,[],[],400,0,245,145,0,0,1.8599530449137092e-07
000420251205H113942444814iCAZ_L-P-O1pB.13744864,System,0,1506,0,0,761,0,0,0,0,0,0,[],[],0,0,753,0,0,0,3.8199505070224404e-07
000020251205H113942142818qBUX_LitaAgentY-LitaAgentC-LitaAgentPYYA.00b79fe4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,1312,370,90,658,78,0,872,0,872,464,[],[],464,0,566,502,0,0,9.790019248612225e-07
000020251205H113942142818qBUX_LitaAgentY-LitaAgentC-LitaAgentPYYA.00b79fe4,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,152,344,0,77,0,0,344,0,344,344,[],[],344,0,76,0,0,0,2.299930201843381e-07
000020251205H113942142818qBUX_LitaAgentY-LitaAgentC-LitaAgentPYYA.00b79fe4,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,456,448,3,228,111,0,676,0,676,0,[],[],0,0,225,228,0,0,2.529995981603861e-07
000020251205H113942142818qBUX_LitaAgentY-LitaAgentC-LitaAgentPYYA.00b79fe4,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,110,344,0,56,0,0,344,0,344,344,[],[],344,0,55,0,0,0,2.3800384951755404e-07
000020251205H113942142818qBUX_LitaAgentY-LitaAgentC-LitaAgentPYYA.00b79fe4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,748,1817,10,376,12,0,2040,0,2040,688,[],[],688,0,364,223,0,0,1.7359998309984803e-06
000020251205H113942142818qBUX_LitaAgentY-LitaAgentC-LitaAgentPYYA.00b79fe4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,1734,843,39,870,45,0,1468,0,1468,1032,[],[],1032,0,828,625,0,0,1.0650037438608706e-06
000020251205H113942142818qBUX_LitaAgentY-LitaAgentC-LitaAgentPYYA.00b79fe4,System,0,1356,0,0,687,0,0,0,0,0,0,[],[],0,0,678,0,0,0,5.429974407888949e-07
000420251205H113942444814iCAZ_L-P-OZWu.126c21ef,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,506,73,9,254,0,0,228,0,228,228,[],[],228,0,244,155,0,0,2.2300082491710782e-07
000420251205H113942444814iCAZ_L-P-OZWu.126c21ef,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,0,538,188,3,270,17,0,357,0,357,0,[],[],0,0,266,169,0,0,3.349996404722333e-07
000420251205H113942444814iCAZ_L-P-OZWu.126c21ef,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,430,210,4,216,0,0,357,0,357,0,[],[],0,0,211,146,0,0,8.580027497373521e-07
000420251205H113942444814iCAZ_L-P-OZWu.126c21ef,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,608,646,0,306,38,0,757,0,757,400,[],[],400,0,304,111,0,0,4.989924491383135e-07
000420251205H113942444814iCAZ_L-P-OZWu.126c21ef,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,1300,299,2,652,62,0,757,0,757,400,[],[],400,0,648,457,0,0,5.019974196329713e-07
000420251205H113942444814iCAZ_L-P-OZWu.126c21ef,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,0,472,264,0,237,1,0,400,0,400,400,[],[],400,0,236,136,0,0,2.720043994486332e-07
000420251205H113942444814iCAZ_L-P-OZWu.126c21ef,System,0,1506,0,0,761,0,0,0,0,0,0,[],[],0,0,753,0,0,0,5.38995664101094e-07
000220251205H1139423084075ixF_L-U-Km0c.08e2376c,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,676,240,0,340,15,0,464,0,464,0,[],[],0,0,338,224,0,0,4.760076990351081e-07
000220251205H1139423084075ixF_L-U-Km0c.08e2376c,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,0,144,218,0,73,1,0,232,0,232,232,[],[],232,0,72,14,0,0,2.1799496607854962e-07
000220251205H1139423084075ixF_L-U-Km0c.08e2376c,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,0,334,123,0,168,8,0,232,0,232,0,[],[],0,0,167,109,0,0,8.169954526238143e-07
000220251205H1139423084075ixF_L-U-Km0c.08e2376c,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,100,232,0,51,0,0,232,0,232,232,[],[],232,0,50,0,0,0,2.180022420361638e-07
000220251205H1139423084075ixF_L-U-Km0c.08e2376c,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,118,220,0,60,47,0,232,0,232,0,[],[],0,0,59,12,0,0,2.489978214725852e-07
000220251205H1139423084075ixF_L-U-Km0c.08e2376c,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,880,133,0,442,69,0,464,0,464,464,[],[],464,0,440,331,0,0,5.109977792017162e-07
000220251205H1139423084075ixF_L-U-Km0c.08e2376c,System,0,872,0,0,444,0,0,0,0,0,0,[],[],0,0,436,0,0,0,4.71998646389693e-07
000420251205H113942444814iCAZ_L-U-Oy3X.1327a4d4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,526,47,3,264,2,0,212,0,212,212,[],[],212,0,260,165,0,0,2.5199551600962877e-07
000420251205H113942444814iCAZ_L-U-Oy3X.1327a4d4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,0,336,285,0,169,92,0,353,0,353,0,[],[],0,0,168,68,0,0,2.8299837140366435e-07
000420251205H113942444814iCAZ_L-U-Oy3X.1327a4d4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,0,248,298,3,125,80,0,353,0,353,0,[],[],0,0,121,55,0,0,8.540009730495512e-07
000420251205H113942444814iCAZ_L-U-Oy3X.1327a4d4,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,200,397,0,101,0,0,397,0,397,397,[],[],397,0,100,0,0,0,2.4600012693554163e-07
000420251205H113942444814iCAZ_L-U-Oy3X.1327a4d4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,544,671,0,274,68,0,750,0,750,397,[],[],397,0,272,79,0,0,4.759931471198797e-07
000420251205H113942444814iCAZ_L-U-Oy3X.1327a4d4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,616,626,0,310,408,0,741,0,741,397,[],[],397,0,308,115,0,0,4.6400236897170544e-07
000420251205H113942444814iCAZ_L-U-Oy3X.1327a4d4,System,0,1506,0,0,761,0,0,0,0,0,0,[],[],0,0,753,0,0,0,4.6500645112246275e-07
000320251205H1139423651402d3f_L-P-OHwM.095ffb6f,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,808,41,23,406,5,0,307,0,307,92,[],[],92,0,381,266,0,0,5.269830580800772e-07
000320251205H1139423651402d3f_L-P-OHwM.095ffb6f,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,0,374,97,5,188,31,0,215,0,215,0,[],[],0,0,182,118,0,0,3.720051608979702e-07
000320251205H1139423651402d3f_L-P-OHwM.095ffb6f,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,544,5,9,272,0,0,215,0,215,0,[],[],0,0,263,210,0,0,8.290080586448312e-07
000320251205H1139423651402d3f_L-P-OHwM.095ffb6f,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,194,185,0,98,31,0,215,0,215,0,[],[],0,0,97,30,0,0,2.7500209398567677e-07
000320251205H1139423651402d3f_L-P-OHwM.095ffb6f,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,1038,178,0,521,63,0,560,0,560,560,[],[],560,0,519,382,0,0,5.100009730085731e-07
000320251205H1139423651402d3f_L-P-OHwM.095ffb6f,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,0,312,116,9,157,4,0,208,0,208,208,[],[],208,0,147,92,0,0,2.540036803111434e-07
000320251205H1139423651402d3f_L-P-OHwM.095ffb6f,System,0,1074,0,0,544,0,0,0,0,0,0,[],[],0,0,537,0,0,0,4.7199137043207884e-07
000320251205H1139423651402d3f_X-K-OPVI.10e53ec4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,760,108,9,382,4,0,350,0,350,112,[],[],112,0,371,242,0,0,5.039910320192575e-07
000320251205H1139423651402d3f_X-K-OPVI.10e53ec4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,230,185,2,115,11,0,238,0,238,0,[],[],0,0,113,53,0,0,8.289935067296028e-07
000320251205H1139423651402d3f_X-K-OPVI.10e53ec4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,0,176,256,0,89,8,0,280,0,280,280,[],[],280,0,88,24,0,0,2.4901237338781357e-07
000320251205H1139423651402d3f_X-K-OPVI.10e53ec4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,0,332,141,3,167,68,0,238,0,238,0,[],[],0,0,163,97,0,0,2.860033418983221e-07
000320251205H1139423651402d3f_X-K-OPVI.10e53ec4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,186,212,0,94,52,0,238,0,238,0,[],[],0,0,93,26,0,0,2.730084815993905e-07
000320251205H1139423651402d3f_X-K-OPVI.10e53ec4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,754,320,0,379,125,0,560,0,560,560,[],[],560,0,377,240,0,0,4.780013114213943e-07
000320251205H1139423651402d3f_X-K-OPVI.10e53ec4,System,0,1074,0,0,544,0,0,0,0,0,0,[],[],0,0,537,0,0,0,4.709872882813215e-07
000120251205H113942213462aczN_U-P-KUdL.04516738,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,2478,328,109,1242,30,0,1332,0,1332,792,[],[],792,0,1130,1004,0,0,9.77990566752851e-07
000120251205H113942213462aczN_U-P-KUdL.04516738,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,0,480,137,1,241,50,0,297,0,297,297,[],[],297,0,239,160,0,0,8.810020517557859e-07
000120251205H113942213462aczN_U-P-KUdL.04516738,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,0,288,633,3,144,81,0,777,0,777,0,[],[],0,0,141,144,0,0,1.899970811791718e-07
000120251205H113942213462aczN_U-P-KUdL.04516738,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,628,420,0,316,3,0,594,0,594,594,[],[],594,0,314,173,0,0,4.680114216171205e-07
000120251205H113942213462aczN_U-P-KUdL.04516738,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,3766,803,37,1886,205,0,2445,0,2445,891,[],[],891,0,1846,1641,0,0,1.0040021152235568e-06
000120251205H113942213462aczN_U-P-KUdL.04516738,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.myagent.PonponAgent,0,280,237,0,141,25,0,297,0,297,297,[],[],297,0,140,60,0,0,2.1400046534836292e-07
000120251205H113942213462aczN_U-P-KUdL.04516738,System,0,1556,0,0,788,0,0,0,0,0,0,[],[],0,0,778,0,0,0,3.929962986148894e-07
000020251205H113942142818qBUX_LitaAgentC-LitaAgentN-OUbE.01b2a84d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,1298,263,82,651,12,0,758,0,758,312,[],[],312,0,567,495,0,0,9.740033419802785e-07
000020251205H113942142818qBUX_LitaAgentC-LitaAgentN-OUbE.01b2a84d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,0,218,288,0,110,0,0,321,0,321,321,[],[],321,0,109,33,0,0,2.0299921743571758e-07
000020251205H113942142818qBUX_LitaAgentC-LitaAgentN-OUbE.01b2a84d,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,110,321,0,56,0,0,321,0,321,321,[],[],321,0,55,0,0,0,2.2099993657320738e-07
000020251205H113942142818qBUX_LitaAgentC-LitaAgentN-OUbE.01b2a84d,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,156,312,6,78,0,0,390,0,390,0,[],[],0,0,72,78,0,0,2.0599691197276115e-07
000020251205H113942142818qBUX_LitaAgentC-LitaAgentN-OUbE.01b2a84d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,636,1731,10,320,0,0,1898,0,1898,642,[],[],642,0,308,167,0,0,1.5010082279331982e-06
000020251205H113942142818qBUX_LitaAgentC-LitaAgentN-OUbE.01b2a84d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,1526,909,32,766,10,0,1430,0,1430,963,[],[],963,0,731,521,0,0,8.180068107321858e-07
000020251205H113942142818qBUX_LitaAgentC-LitaAgentN-OUbE.01b2a84d,System,0,1356,0,0,687,0,0,0,0,0,0,[],[],0,0,678,0,0,0,4.069952410645783e-07
000220251205H1139423084075ixF_L-U-PNVd.0688bc50,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,826,157,8,415,14,0,456,0,456,0,[],[],0,0,405,299,0,0,5.260008038021624e-07
000220251205H1139423084075ixF_L-U-PNVd.0688bc50,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,0,140,220,0,71,0,0,232,0,232,232,[],[],232,0,70,12,0,0,2.5500048650428653e-07
000220251205H1139423084075ixF_L-U-PNVd.0688bc50,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,302,135,0,152,2,0,228,0,228,0,[],[],0,0,151,93,0,0,8.520000847056508e-07
000220251205H1139423084075ixF_L-U-PNVd.0688bc50,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,114,217,0,58,41,0,228,0,228,0,[],[],0,0,57,10,0,0,2.5600456865504384e-07
000220251205H1139423084075ixF_L-U-PNVd.0688bc50,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,820,162,0,412,56,0,464,0,464,464,[],[],464,0,410,301,0,0,5.019974196329713e-07
